AOD,RH,WS,TEMP,PBL,SP,NDVI,PM2.5
56,32.6,7.226,277.84,1274.9,83.653,918,27.67
97,40.3,9.063,277.68,1167.4,82.742,2831,16.63
69,41.2,8.352,280.1,1245.9,84.557,3043,11.25
80,40.4,8.456,280.58,1265.7,85.279,3774,17.58
90,40.8,8.026,282.22,1300.6,88.699,4034,11.42
790,67.3,7.496,288.7,882.56,100.57,2978,41
979,67.8,7.452,288.86,878.43,100.76,2916,39.74
36,46.5,9.718,286.48,995.67,91.151,4295,4.453
1200,66.8,3.488,297.95,1153.8,101.49,3442,46.92
1225,67.8,2.353,298.38,1219.3,101.26,5534,81.29
1145,66,2.895,298.25,1193.2,101.38,5409,51.35
964,65.2,3.597,298.07,1143.1,101.5,3824,57.375
962,64.9,3.685,298.16,1161.6,101.51,2942,61.635
1120,68.1,2.88,298.62,1232.2,101.24,1559,57.79
1109,68.4,2.863,298.63,1212.8,101.17,2542,72.98
1067,67.9,2.745,298.68,1225,101.16,4753,57.92
1145,64.8,2.37,298.49,1191.2,101.24,5819,63.33
242,48,7.232,289.98,879.5,94.336,5895,18.665
1057,64.3,4.29,298.12,1143.4,101.58,4233,53.92
994,68,2.623,298.73,1205,100.41,4229,53.16
1007,63.7,2.358,298.71,1173.5,101.11,3948,55.645
863,62.4,3.38,298.52,1155.5,101.54,3805,50.36
1218,67.9,1.689,298.82,1282.5,100.22,6434,62.46
942,62.4,2.351,298.99,1186,100.88,5226,60.25
442,67.8,2.643,298.24,1242.2,98.004,6363,26.04
666,66.4,2.18,298.58,1185.6,99.409,4679,59.88
684,65.2,2.417,298.85,1148.2,100.16,4372,56.57
557,66.4,2.502,298.61,1111.5,99.757,2818,55.79
697,61.9,2.251,298.61,1072.1,100.53,3125,70.485
681,61.8,2.264,298.5,1058.5,100.3,6683,62.92
764,67,3.598,297.52,1035.3,100.78,1514,49.68
1398,70,1.629,299.39,1062.3,100.57,3025,82.645
1417,69.7,1.692,299.35,1051.9,100.63,1736,84.79
18,28.6,2.294,280.19,2233.7,59.131,2088,53
18,29.4,2.218,280.51,2199.6,59.491,2014,31.5
18,30.2,2.142,280.83,2165.5,59.85,1931,37.873
762,69.4,1.591,299.67,1084.9,100.52,7977,37.83
535,66.5,2.591,298.18,1032.1,98.736,3412,60.7
861,68.5,3.726,299.49,1290.8,95.853,6619,73.355
1040,61.9,2.79,300.35,1062.9,99.839,5860,71.17
1340,67.1,1.297,300.61,1122.1,99.946,6297,105.91
121,53.9,1.475,289.45,1535.4,75.931,6288,28.855
73,55.1,1.404,289.44,1542.3,76.053,6797,19
1103,66,2.025,301.05,1137.3,100.07,7419,82.96
1138,67.3,2.158,299.92,940.75,98.847,4858,94.645
1090,67.6,2.302,299.97,930.04,99.02,6093,120.25
1275,69.7,3.098,300.4,918.14,100.17,4259,90.255
863,67.9,4.19,299.05,1324.5,94.637,6874,39.23
1254,67,2.259,299.9,985.67,98.61,7427,51.825
1292,70.6,3.275,300.35,904.68,100.21,6629,86.63
1178,64.3,1.802,300.45,1221.1,98.511,3253,118.81
758,67.3,3.264,300.44,1331.9,97.048,4610,77.845
706,67.1,3.118,300.41,1339.5,97.015,6302,90.35
1008,64.2,2.03,300.26,1209.2,98.14,8090,52.43
991,74.2,3.43,299.37,757.24,99.855,5580,102.67
982,74.9,3.42,299.18,726.08,99.836,5133,93.79
955,75.3,3.457,299.18,730.44,99.859,6798,94.17
20,47.8,2.069,289.01,1255.1,74.118,4583,16.625
78,51.2,1.683,293.15,1452.2,81.479,5990,33.29
100,51.6,1.622,293.4,1462.3,81.97,6480,43.71
112,52,1.577,293.64,1472.3,82.461,5898,33.46
676,63.2,1.964,301.12,1582.5,97.398,6252,59.74
533,73.5,2.436,298.43,842.12,98.326,4050,64.33
14,57.1,1.714,289.53,1273,77.829,7311,16.565
662,64.2,2.014,300.83,1560.7,97.091,6826,64.26
551,73.2,2.33,298.56,942.88,97.857,3967,61.63
570,72.9,2.462,298.61,895.12,98.235,2864,59.113
45,56.9,2.263,289.56,1126.2,78.215,4289,13
674,65.3,2.065,300.54,1538.9,96.784,5305,52.54
41,58,2.218,289.65,1082.8,78.966,7038,13.13
110,54.3,3.673,292.61,1442.6,79.473,5608,31.105
248,66,3.435,298.18,1043.7,98.457,7545,24.71
227,67,3.823,298.17,1004.5,98.938,4595,29.525
50,57.5,1.76,291.69,1308.5,81.48,6138,22.06
37,48.6,3.547,293.68,1429.9,81.14,4419,19.88
383,65.8,3.762,298.82,1070.3,99.893,3552,25.88
383,66.8,4.261,298.74,1029.5,100.34,2916,29.04
43,50.8,4.055,293.76,1485.8,80.849,3766,17.5
243,62.6,2.195,299.08,1175,98.616,7832,27.43
580,60.7,1.627,299.91,1203.7,99.265,5155,40.74
49,64.9,0.384,293.36,1121.6,85.371,4187,20.44
37,55.5,3.932,294.53,1555.7,82.009,7338,24
33,55.5,4.019,294.45,1552.2,81.874,3807,21.335
568,68.2,2.372,299.67,1357.5,95.642,6813,76.75
38,55.3,1.548,294.56,1456.5,83.454,7847,15.64
626,68.6,2.678,299.5,1352.6,95.41,5428,61.25
23,63.5,1.005,296.66,1610.4,87.339,7653,26.83
19,64.9,0.857,296.48,1585.6,87.544,6414,29.22
71,67.7,0.299,296.74,1544.8,89.163,7472,21.63
80,68,0.282,296.69,1519,89.326,8786,37.83
305,74.6,4.352,301.39,1104.5,101.32,6411,19.58
158,71.8,3.599,301.55,1115.8,101.27,-952,15.17
171,72.3,3.651,301.55,1128.3,101.3,3300,9.025
2738,40.5,8.107,275.26,1425.9,98.863,1872,34.21
912,35.1,7.738,277.01,1438.1,98.945,2642,21.46
437,26,2.416,280.99,647.72,91.415,2368,44.08
285,26.3,0.669,281.79,853.16,91.116,2628,63.42
297,26.7,0.583,281.44,841.9,90.457,2677,99.75
339,28.1,0.208,281.35,819.52,89.438,2856,34.17
417,29.9,1.745,281.05,760.87,90.078,1583,96.92
107,21.3,1.125,284.27,894.42,94.101,2949,47.79
58,25.7,2.033,280.37,878.98,89.08,2291,37.17
65,25.9,2.146,280.02,867.69,88.355,2092,41.78
64,33.8,7.296,279.04,1471.5,97.019,2617,11.395
60,31.3,3.857,279.4,629.45,89.173,1946,32.25
53,32.7,3.82,279.21,617.27,89.511,1287,27.27
88,29.1,5.965,281.62,1722.7,98.247,3850,13.5
120,26.9,6.025,282.72,1813.7,99.665,2730,19.237
120,31.6,2.442,281.58,740.75,86.546,2279,47.24
105,24.5,6.349,284.18,1923.6,101.05,2742,11.42
125,24.4,6.275,284.19,1930.8,101.12,2419,19.79
52,27.6,6.073,282.3,1774.9,98.984,3866,26.71
112,24.2,6.126,284.43,1973,101.28,2714,17.08
24,27.5,6.08,282.29,1779.2,98.873,4487,18.75
165,25.8,5.44,282.17,1602.6,89.586,1866,20.88
153,27.5,3.649,282.09,2107.9,94.174,3448,16.987
232,27,5.624,281.66,1490.1,89.083,2173,25.33
152,30.6,7.307,278.77,1792,86.048,2631,14.33
99,29,7.027,279.87,1573.3,87.667,1894,40.663
195,28.2,7.178,280.38,1600.4,88.146,1631,31.855
203,23.4,5.211,287.35,2173.4,99.29,3866,16.13
37,30.2,6.456,283.71,1677.3,99.799,4060,22.63
26,30.7,6.437,283.56,1660.8,99.583,2789,23.5
50,27.7,8.423,280.15,1814.4,87.364,1941,14.297
275,23,5.256,287.73,2221.4,99.023,3213,15.52
74,30.1,6.587,284.01,1688,100.15,1963,21.63
196,22.2,5.002,288.18,2286.5,99.041,3481,21.91
250,22.2,5.034,288.23,2267.2,99.333,2886,13.675
337,22.2,5.078,288.27,2247.9,99.625,3233,15.285
106,25.9,7.777,281.16,1540.8,87.033,1800,15.95
85,25.7,7.761,281.25,1550.8,87.207,1743,13.87
147,21.5,4.649,288.56,2287.7,99.769,2880,14.43
194,21.6,4.784,288.58,2261.7,99.998,2392,14.83
54,30.8,0.752,282.62,949,82.778,695,35.96
102,10.8,4.017,281.18,1239,78.929,703,9.57
127,11.8,3.696,282.05,1209,81.334,2165,19.66
94,25.9,7.741,281.4,1552.1,86.978,2071,14.17
66,28.2,6.534,281.26,1147.9,87.502,-2635,36.08
64,28.5,6.586,281.1,1138.9,87.309,1359,39.395
227,22.3,6.353,288.05,1978.6,101.02,2457,31.093
184,22.5,6.304,287.97,1976.5,100.99,2532,28.785
13,27,6.059,285.75,1913.3,100.77,4087,31.92
10,26.9,6.126,285.65,1906,100.69,3080,29.29
54,26.5,7.687,281.64,1540.4,86.589,2498,12.04
48,26.1,7.679,281.76,1557.5,86.728,2210,16.79
134,20.2,4.918,289.37,2211.1,101.21,3616,18.25
143,20.4,5.216,289.3,2165,101.25,3974,17.69
191,31.1,0.576,283.16,951.29,84.768,2671,83.5
59,25.5,9.266,280.07,1566.2,86.021,2182,23.766
63,26.2,6.621,282.65,1220.3,87.519,1582,14.67
116,25.7,6.548,283.13,1256.5,87.618,2078,29.54
70,24.8,7.266,282.77,1193,86.407,1597,55.42
238,22.5,5.989,288.86,1872.9,101.57,3147,27.61
118,15.8,2.946,281.66,1081,80.454,2179,15.44
217,19.3,4.191,289.49,2072.3,100.26,3342,15.67
54,27,6.284,281.53,1022.6,86.016,1559,22.92
85,26.6,6.472,281.77,1045.6,86.034,1620,25
131,25.1,7.175,283.13,1186.8,86.409,1587,32.75
199,19.9,4.227,289.48,1999.3,100.47,2571,20.75
173,19.9,4.119,289.7,2005.3,100.99,2934,18.415
150,30.3,6.471,286.78,1956.2,101.39,-2073,13.46
158,30.4,6.484,286.75,1962.1,101.39,-2397,12.58
175,26.2,6.88,282.7,1081.9,86.374,2170,22.42
57,13.8,4.959,283.93,1229.3,82.503,1150,41.02
245,26,7.037,283.38,1123.2,86.594,2396,25.67
186,26.4,6.951,283.34,1098.4,86.707,2880,19.67
160,26.3,7.036,283.77,1142.5,86.807,2352,18.1
93,24.5,7.704,282.64,1560.6,87.894,2287,43.63
59,30.1,6.594,283.88,1394.9,88.447,2800,25.13
143,23.9,5.409,288.85,1620.1,101.59,2898,26.17
55,29.9,6.526,284.18,1397.8,88.646,2307,24.237
133,24.2,5.298,288.85,1619.5,101.59,3420,34.25
200,19.7,4.162,290.16,1843.6,99.671,2530,15.21
78,25.1,7.409,283.15,1512.4,87.795,3063,17.67
242,19.2,4.29,290.36,1866.6,99.536,2613,18.415
237,19.5,4.207,290.34,1846.1,99.818,2842,20.435
203,19.8,4.128,290.31,1825.6,100.1,2798,6.54
128,28.4,6.825,284.16,1120.6,87.399,2293,40.81
130,28.9,6.767,284.31,1132.7,87.556,2099,38.63
107,25,7.123,283.62,1522,88.336,2102,36.11
149,18.7,4.472,290.33,1882,98.971,3524,23.33
144,24.8,6.943,283.99,1514.3,88.723,1488,39.447
101,23,7.895,284.52,1541.3,89.788,3899,12.5
104,22.3,7.975,284.97,1571.3,90.324,3612,16.48
111,21.7,8.055,285.42,1601.4,90.861,2998,24.67
153,24.7,6.807,284.36,1501.6,89.03,3384,37.065
152,24.7,6.763,284.37,1506.6,89.11,2554,40.21
151,24.9,7.051,283.89,1472.4,88.686,2641,30.1
214,22.5,3.833,289.58,1602.2,101.46,2995,34.8
60,30.3,6.499,282.6,1236.6,87.458,2849,20.38
102,21.9,6.355,283.91,1090,84.981,1449,29.67
196,24.4,4.044,289.38,1623.9,101.53,2989,44.17
169,24.7,4.119,289.32,1624.9,101.54,3396,37.33
134,24.2,5.249,289.35,1855.7,101.67,1900,50.875
163,24,5.322,289.41,1880.6,101.68,2470,46.68
7,29.3,6.74,288.56,2094.1,100.76,3936,10.67
22,30.9,6.971,288.45,2074.4,100.89,2875,12.95
202,25.3,4.886,289.05,1730,101.51,3211,49.21
196,25.1,4.922,289.06,1740.6,101.49,3578,45.33
53,28.9,5.885,288.33,1887.4,100.73,4453,24.435
28,31.1,7.041,288.55,2073.2,100.88,3316,16.29
54,34.2,1.393,283.11,752.92,84.883,1917,49.4
38,27.5,5.964,288.64,1851.1,101.01,3782,24.355
51,25.4,5.282,283.1,1058.2,82.983,918,37.58
142,16.4,2.711,291.45,1908.8,98.88,2990,16.71
180,16.6,2.578,291.43,1898.6,99.32,2796,17.96
201,24.2,4.794,288.85,1703.9,100.35,3672,46.35
209,23.8,4.852,288.82,1725.9,100.23,2504,51.54
212,23.8,4.886,288.99,1751.8,100.52,3266,59.46
375,24.2,4.952,289.31,1783.2,101.12,2953,66.44
175,24.3,4.72,288.76,1666.3,100.01,3284,43.105
227,24.3,5.122,289.35,1812.3,101.1,3932,50.57
237,24.6,5.192,289.36,1816.4,101.2,3383,49.44
167,26.9,5.869,289.31,1855.6,101.19,2976,46.22
17,27.4,4.997,286.3,1351.8,88.265,3370,26.605
203,17.1,2.493,291.8,1817.2,99.552,2704,25.71
234,17.4,2.367,291.69,1809.5,99.866,2677,33.52
203,25.8,4.272,288.72,1571.1,100.12,2719,51.443
165,25.5,4.345,288.7,1586.6,100.01,2791,46.21
156,25.1,4.42,288.69,1602.2,99.899,3588,39.04
189,24.3,5.117,289.4,1818.4,101.03,3134,43.81
17,27.7,4.811,286.41,1342.6,88.413,3206,20.67
197,17.7,2.345,291.74,1784.9,100.01,3506,21.17
170,25.7,4.054,288.8,1551.4,100.15,3440,50.5
208,24.2,3.208,289.84,1563.7,101.34,2470,58.243
104,22.5,4.821,288.32,1682.3,98.429,3688,38.17
211,28.1,5.927,289.66,1857,101.41,2822,51.21
275,28.3,6.242,289.6,1888.8,101.31,2893,58
71,23.4,6.715,285.27,1217.2,89.348,1904,19.21
187,23.3,4.656,288.57,1643.8,98.706,3195,48.96
157,23,4.721,288.53,1656.9,98.572,3114,46.58
164,28.4,5.768,289.65,1837,101.41,2756,43.555
197,28.9,6.207,289.54,1858.6,101.33,3774,44.42
56,23.4,6.709,285.11,1187.4,89.126,2538,24.045
34,23,6.703,285.25,1201.9,89.217,3425,21.83
171,17,3.123,291.68,1722.3,98.632,3610,37.13
161,25.3,4.139,289.09,1587.3,99.873,3270,33.3
160,25,4.223,289.01,1593.2,99.674,4200,40.795
182,29.3,6.058,289.52,1828.2,101.36,-417,48.695
375,26.5,4.977,286.53,1234.3,91.808,2207,31.26
355,26.5,4.889,286.43,1230.2,91.751,1505,37.706
185,16.5,2.564,292.42,1774.1,99.865,3066,30.987
165,16.8,2.389,292.42,1777,100.28,3519,33.25
111,17,3.424,291.35,1673.6,97.805,3748,30.78
73,36.2,2.642,286.05,1162.6,87.588,3550,11.625
167,16.7,2.705,292.14,1719.3,99.323,3477,34.48
187,19.7,2.322,291.45,1690.2,101.16,4028,26.33
219,20.3,2.404,291.27,1669.2,101.24,2919,29.69
76,37.8,1.93,286.12,1140.1,88.048,4034,19.46
69,21.6,5.966,287.44,1233.3,92.256,4151,9.77
59,21.4,5.799,287.99,1246.3,93.149,3038,12.885
255,27.2,3.634,290.02,1514.4,101.28,4498,68.915
271,27.3,3.691,289.98,1519.8,101.23,4280,57.29
200,26.4,4.88,289.58,1784.1,100.82,3548,49.33
265,17,3.976,292.14,1533,99.006,3073,29.23
143,21,5.376,289.6,1301.6,95.911,2880,13.04
178,20.4,5.167,290.02,1334,96.479,2218,18.75
240,17.9,4.135,292.09,1517.7,99.547,2917,32.54
216,18.1,3.913,292.08,1539.3,99.774,4042,29
254,22.5,3.462,291,1526.8,101.28,2514,51.037
227,32.3,3.922,287.32,1061.1,94.716,4526,12.33
210,20.9,5.067,290.49,1337.6,97.542,2774,13.25
81,32.9,2.813,287.59,1085.9,91.649,3741,13.98
223,33.5,3.855,287.38,1030.9,95.16,3389,16.21
197,26.9,4.335,290.09,1589,100.3,3885,84.33
267,26.3,3.979,290.49,1769,100.67,1951,51.21
261,26.4,3.943,290.47,1778.8,100.73,1484,42
246,26.5,3.909,290.46,1788.7,100.79,2830,34.79
114,33.3,2.662,287.54,1049.9,91.802,3575,12.83
208,20.9,4.799,291.72,1423.3,100.48,4156,28.83
276,26.9,3.906,290.59,1768.6,100.85,2260,45.88
253,22.6,4.912,291.24,1347.9,100.05,3780,29.29
246,22.2,4.864,291.43,1371.6,100.39,3255,26.88
239,22.3,3.962,291.49,1449.6,101.09,3271,24.29
216,27.7,4.277,290.35,1607.2,100.65,2123,84.25
137,32.9,4.403,287.05,982.91,93.982,3935,23.283
176,24,4.991,290.94,1298.1,99.965,2973,30.96
258,23.1,4.892,291.32,1341.8,100.64,2669,27.355
211,23.1,4.227,291.38,1405.2,101.02,3441,23.04
219,23.1,4.1,291.39,1417.8,101.1,3443,26.105
279,28.6,4.139,290.4,1545.7,101.08,3868,74.83
207,28.4,4.236,290.45,1602.7,100.87,3835,68.08
339,31.6,3.871,290.05,1721.8,101.66,2037,40.67
144,28.5,5.491,289.43,1148.9,97.255,3152,16.603
153,28.5,5.476,289.61,1159,97.692,3113,15.21
372,32.3,3.809,290.11,1716,101.72,4848,40.79
201,34.6,2.347,287.48,910.62,95.185,2604,14.54
204,34.5,2.422,287.29,900.91,94.543,3080,18.88
275,29.7,4.024,290.69,1641.3,101.32,3330,62.21
397,31.9,3.651,290.33,1740.7,101.71,4189,44.085
182,34.3,2.136,287.35,898.77,94.745,3967,24.63
211,24.6,4.015,291.2,1475.5,101.37,2570,17.665
261,29.5,4.029,290.65,1511.5,101.47,1987,34.52
243,29.6,4.002,290.68,1505.2,101.48,2485,30.565
246,29.8,4.014,290.73,1522.8,101.49,2347,35.417
230,29.8,3.975,290.71,1499,101.5,2829,32.96
187,25.7,4.252,291.37,1314.8,100.91,3440,23.085
156,25.5,4.07,291.48,1327.3,100.89,3596,18.54
265,28.8,3.907,290.76,1445,101.5,3056,30.83
221,29.3,3.913,290.68,1442.6,101.48,3015,32.54
410,33.1,3.35,290.73,1639.4,101.72,3227,72.32
380,33.1,3.31,290.68,1644.5,101.75,3553,66
159,25.8,3.971,291.47,1461.9,101.55,3236,25.54
178,26,3.944,291.43,1462.5,101.56,4168,24
231,29.1,3.862,290.82,1448.8,101.53,3019,41.17
149,22.1,2.913,291.96,1458,99.716,801,11.5
162,22.5,3.031,291.92,1443.3,99.919,3640,24
159,23,3.149,291.87,1428.6,100.12,3134,15.625
170,25.2,3.705,291.63,1393.6,101.46,3369,29.697
238,29.2,3.751,291.12,1470.3,101.64,2390,35.17
523,34.4,3.257,290.25,1574.1,101.86,4427,53
559,35,3.359,290.22,1565.1,101.88,3107,53.54
179,24.7,3.29,291.74,1389.9,101.19,2834,28.525
136,25.2,3.576,291.66,1395.2,101.48,3134,29.83
629,35.1,3.362,290.2,1546.2,101.88,3642,51.935
588,35.7,3.472,290.18,1538.9,101.89,4133,59.75
511,41.3,4.903,290.44,1545,101.91,4252,47.42
588,41.6,4.906,290.51,1530.7,101.91,2872,64.75
525,42.2,5.077,290.53,1537.6,101.91,3737,40.33
156,22.4,2.339,291.64,1413.3,99.559,3124,27.5
200,24.9,2.548,291.57,1391.3,100.82,2953,14.04
131,23.5,2.286,291.63,1397,99.938,2900,25.64
143,24.5,2.38,291.55,1397.6,100.56,2978,12.92
179,25,2.398,291.55,1391.9,100.76,2916,23.25
240,31.7,3.181,291.45,1509.4,101.66,2721,44.66
240,27.3,3.073,291.93,1476.2,101.7,2546,26.02
169,31.2,3.183,291.55,1522.3,101.6,3667,38.33
206,31.6,3.163,291.48,1524.7,101.57,3160,46.38
244,28.8,3.187,292.05,1533.1,101.72,4139,40.46
248,29.2,3.221,292.02,1528.1,101.71,2429,21.775
242,29.6,3.224,291.92,1534.7,101.62,3303,33.71
140,40.3,5.763,267.07,1704.7,55.879,772,19.17
104,30.6,0.53,291.51,1383.5,95.324,7297,11.29
306,34.8,3.581,291.21,1468.8,101.52,3751,49.035
688,39.4,4.546,291.03,1425.1,101.8,4591,44.23
322,34.4,3.656,291.37,1470.3,101.55,4202,51.08
678,40.6,4.658,291.17,1418.2,101.79,1029,53.04
448,37.2,4.091,291.36,1442.7,101.72,3064,53.33
386,37.8,4.195,291.35,1438.6,101.73,4917,44.96
664,41,4.695,291.32,1416.8,101.77,4900,51.42
708,43.1,4.843,291.3,1405.1,101.81,3940,62.96
465,35.6,3.993,291.56,1453.7,101.7,3400,44.83
23,49.5,4.222,282.82,1749.7,64.132,6789,24.13
302,30.4,3.407,292.17,1517.4,101.55,4477,35.25
363,30.3,3.457,292.18,1519.9,101.55,3126,48.13
534,39,4.479,291.61,1427.1,101.71,3780,41.965
331,30.9,3.432,292.14,1501.1,101.55,3508,39.08
396,30.8,3.48,292.16,1504.9,101.56,3169,46.235
390,30.6,3.529,292.17,1508.8,101.57,2584,48.45
116,28.4,1.283,291.91,1382,100.02,3582,16.71
303,32.3,3.005,291.58,1402,100.88,3513,36.827
327,31.5,3.462,292.12,1484.8,101.55,3947,37.71
367,31.3,3.508,292.13,1490,101.58,2696,43.96
401,31.1,3.554,292.15,1495.1,101.6,3951,45.75
416,34.5,4.033,291.83,1444.7,101.71,4884,59.08
387,35.2,4.098,291.79,1437.6,101.73,5534,73.29
123,28.8,1.294,292.03,1386,100.17,5159,15.58
454,33.8,3.994,291.93,1445.6,101.72,3672,61.92
438,34.5,4.06,291.89,1438.3,101.73,3975,47.04
470,34.8,3.919,291.87,1400.9,101.64,2542,68.75
455,35.4,3.985,291.84,1393.9,101.62,4753,63.58
186,32.6,0.814,292.5,1415.3,100.23,6080,9.88
196,32.8,0.953,292.41,1398.2,100.47,4640,19.21
232,33,0.917,292.51,1406.5,100.46,4316,16.17
220,32.5,2.345,292.22,1322.7,101.57,4115,32.435
426,39,3.712,291.42,1311.2,101.29,3401,53.545
946,55.2,6.276,292.41,1254.2,101.8,3805,57.835
219,39,1.426,291.96,1422.8,97.02,6367,22.52
347,38.3,1.317,292.08,1423.9,97.638,3723,25.95
270,35.4,2.664,291.9,1248,101.68,2710,22.395
271,39.9,3.831,291.14,1265.8,100.69,6434,33.08
287,43.3,4.037,291,1227.6,100.52,3402,30.803
339,41.6,3.961,291.11,1239.3,100.71,3338,39.78
267,36.6,2.773,291.94,1244.5,101.74,3361,27.67
222,37.4,2.755,291.75,1222.1,101.71,505,24.13
270,39.6,2.057,291.94,1255.9,101.45,1986,29.37
227,40,1.926,291.98,1263.6,101.39,2840,18.79
237,41.2,2.114,291.83,1240,101.36,4470,23.9
216,42.9,2.173,291.72,1224.2,101.27,5000,27.13
289,43.7,1.96,291.78,1237.7,101.14,3451,31.57
262,45.3,2.132,291.64,1214,101.16,4175,37.04
202,44.4,2.912,291.26,1153.5,100.59,5874,30.83
183,45.3,2.876,291.12,1138.2,100.47,4453,28.903
796,68.8,3.797,295.87,979.21,99.009,2887,54.865
161,61,4.311,288.53,1505.2,75.843,6288,27.408
150,61.7,4.349,288.47,1476,75.963,6797,21.3
97,56.3,3.562,291.21,1485.9,79.852,4358,16.77
41,47.9,2.823,287.89,1433.5,74.143,4583,19.73
167,49.4,3.076,292.94,1591.9,81.494,5990,32.58
158,49.2,2.966,293.21,1582,81.984,6480,47.46
140,49,2.876,293.47,1572.1,82.475,5898,29.16
589,68.2,0.33,299.61,1128.3,97.678,7074,42.95
475,68.3,0.624,299.73,1035.2,98.661,2422,39.89
594,69.2,0.645,299.51,941.53,99.073,7155,43.17
1177,76.1,4.716,293.73,855.98,98.507,4050,47.46
37,57.3,1.741,288.88,1414.8,77.856,7311,19.04
49,55.2,2.832,289.15,1332,78.257,4289,13.75
701,73,0.507,298.67,860.63,98.234,7545,47.23
804,72.8,0.624,298.66,817.24,98.714,4595,59.1
711,72.6,0.749,298.65,773.86,99.193,2101,52.48
934,73.1,0.795,298.56,695.25,99.613,5057,77.04
201,69.9,2.39,293.6,1411.1,86.335,6120,19.83
773,69.3,1.327,299.71,918.24,99.679,3552,62.79
837,69.3,1.458,299.6,855.33,100.13,2916,47.42
768,69.3,1.305,299.59,892,99.973,3226,62.04
902,65.3,1.453,301.16,1181.8,99.036,5155,48.68
70,66.6,0.368,293.06,1233.2,85.373,4187,21.21
588,64.1,1.461,301.55,1211.6,99.267,5940,40.36
458,64.1,0.931,300.63,1548.9,95.623,6813,62.14
55,55.8,1.173,294.19,1569.8,83.481,7847,15.03
458,64.7,1.101,300.41,1540.5,95.391,5428,60.9
882,66.7,1.759,301.12,1250.4,99.655,3573,60.563
745,64.8,2.026,301.85,1408.6,99.524,2537,69.655
824,65.2,1.814,301.62,1347.7,99.722,4188,77.29
217,64.1,2.896,295.52,1550.4,85.651,4884,50.395
714,64,0.867,301.32,1211.8,100.47,4423,72.78
769,66.2,0.519,300.59,1011.5,100.78,6205,49.77
769,67.2,0.354,300.23,911.43,100.94,-232,45.96
96,49,4.592,275.43,687.45,92.917,2571,34.39
139,38.2,8.065,274.29,1987.6,99.517,1872,14.65
156,35.7,8.299,274.74,2057.8,99.581,2428,11.35
105,42.9,8.096,271.21,1582.2,88.847,1930,12.65
91,43.4,8.126,271.16,1580.3,88.846,1904,9.91
254,34.4,8.592,275.53,2122.7,98.773,3446,24.22
224,32.2,8.917,277.08,2009.3,99.306,2253,20.727
198,32,6.18,280.47,2146.8,101.03,2637,28.26
60,38.7,4.772,273.82,1806.5,93.247,2848,13.415
122,32.7,6.188,279.75,2102.6,100.19,2595,20.7
119,32.8,6.21,279.45,2086.3,99.816,2570,27.65
42,36.1,4.832,275.08,1862,94.284,2874,30.305
112,35.1,5.701,279.17,1927.2,99.023,3850,22.675
239,34.2,5.356,280.44,2021.1,100.45,2730,30.753
104,27.3,5.126,283.01,2404.2,100.88,2402,21.15
106,27.5,5.099,283.05,2405.8,101.15,2991,24.24
162,29.5,4.882,282.7,2332.6,101.78,2742,17.43
291,30.1,4.88,282.55,2297.9,101.86,2419,21.04
250,34.4,5.315,280.48,2009.8,100.35,2710,28.265
99,26.9,4.932,283.21,2409.1,100.86,2549,40.48
286,30.1,4.698,282.69,2286.7,102.03,2714,21.96
230,34.3,5.237,280.62,2005.4,100.36,3140,44.075
14,26.3,3.711,281.06,2022.5,94.806,3219,13.3
37,26.5,3.744,281.04,2021.6,94.856,3448,15.683
23,34.4,4.593,277.25,1683.8,85.897,2030,16.64
23,34.2,4.597,277.25,1689.6,85.973,1716,17.23
314,34.5,3.428,280.3,1348.8,89.5,2173,25.7
52,33.3,4.111,277.99,1734.5,86.616,2168,18.91
52,33.3,4.166,277.92,1734,86.592,2147,16.39
52,33.3,4.222,277.84,1733.5,86.568,2631,11.09
23,26.9,3.95,283.58,2331.3,101.1,2179,16.533
268,32.6,4.576,282.16,2011.3,101.74,2241,16
106,32,2.678,279.58,1662.8,88.118,1894,18.815
816,33.3,4.418,282.13,1935.5,101.73,-2422,13.13
141,31.2,2.616,280.16,1726.4,88.597,1631,26.305
31,24,4.244,284.45,2054,98.09,3450,5.13
19,25.7,4.933,283.64,1953.7,96.408,3241,4.91
104,34.6,6.026,281.28,1721.7,100.6,4060,22.41
94,34.8,6.049,281.12,1703.4,100.39,2789,28.7
98,31.7,4.298,279.25,1726.5,87.905,1941,13.75
39,25.2,3.632,284.82,2019.9,100.99,4060,17.96
128,34.4,6.119,281.62,1716.3,100.96,1963,29.14
102,23.3,4.49,286.23,2025.8,99.779,3481,8.41
127,23.3,4.384,286.29,2014.8,100.07,2886,7.48
182,23.2,4.279,286.36,2003.9,100.37,3233,7.955
141,25.7,3.908,284.86,1920,100.92,2445,9.26
102,23.1,3.863,286.57,2007.2,100.51,2880,7.13
118,23.2,3.845,286.59,1988,100.75,2392,8.7
186,26.5,3.799,284.96,1864.3,101.2,-1799,14.96
48,30.6,2.441,281.17,1688.2,87.355,2071,15.39
93,32.4,2.619,281.61,1236.9,87.755,-2635,68.5
90,33,2.616,281.54,1243.4,87.561,1359,77.91
185,24.7,3.891,286.05,1726.3,101.76,2457,28.915
184,24.8,3.885,286.01,1730.6,101.73,2532,28.65
96,36.1,4.991,283.35,2103.9,101.42,3080,29.5
